application_id,as_of_date,gross_annual,bureau_score,existing_credit_monthly,file_age_months,delinquencies_24m,delinquency_recency_months,amount,term_months,income_verified,employment,title,age_band,employer_name,postcode_district,tenure_months,dependants,purpose
APP000476,2026-03-31,36118.0,659.0,318.0,34.0,0.0,0.0,18829.0,24.0,Yes,permanent,Dr,25-34,Harrow Estates,CF24,36.0,1.0,other
APP000477,2026-03-31,25665.0,754.0,358.0,86.0,0.0,0.0,7064.0,48.0,Yes,permanent,Mrs,55-64,Ashby Group,LS6,126.0,1.0,debt_consolidation
APP000478,2026-03-31,23415.0,677.0,594.0,76.0,1.0,7.0,14104.0,60.0,Yes,self_employed,Mrs,45-54,Meridian Health,LS6,103.0,0.0,other
APP000479,2026-03-31,26843.0,779.0,470.0,108.0,0.0,0.0,12615.0,36.0,Yes,permanent,Ms,45-54,Calder Logistics,LS6,73.0,1.0,debt_consolidation
APP000480,2026-03-31,45702.0,788.0,144.0,138.0,0.0,0.0,20201.0,24.0,Yes,self_employed,Mrs,25-34,Kestrel Systems,NE2,97.0,0.0,debt_consolidation
APP000481,2026-03-31,41648.0,728.0,485.0,153.0,0.0,0.0,2000.0,36.0,Yes,permanent,Ms,65+,Calder Logistics,BS7,46.0,2.0,debt_consolidation
APP000482,2026-03-31,38310.0,823.0,254.0,97.0,0.0,0.0,2000.0,48.0,No,permanent,Ms,25-34,Kestrel Systems,BS7,107.0,0.0,debt_consolidation
APP000483,2026-03-31,31095.0,725.0,313.0,88.0,0.0,0.0,6804.0,36.0,Yes,permanent,Mrs,25-34,Fenwick & Co,CF24,27.0,0.0,debt_consolidation
APP000484,2026-03-31,14465.0,507.0,814.0,65.0,2.0,14.0,23604.0,60.0,Yes,permanent,Ms,35-44,Harrow Estates,CF24,178.0,0.0,home_improvement
APP000485,2026-03-31,38214.0,708.0,301.0,153.0,0.0,0.0,14843.0,60.0,No,permanent,Mr,35-44,Northgate Retail,NE2,149.0,2.0,vehicle
APP000486,2026-03-31,41425.0,725.0,598.0,120.0,0.0,0.0,3188.0,24.0,Yes,permanent,Mr,18-24,Fenwick & Co,NE2,91.0,2.0,home_improvement
APP000487,2026-03-31,33965.0,829.0,294.0,58.0,0.0,0.0,19697.0,48.0,Yes,permanent,Ms,55-64,Ashby Group,BS7,176.0,2.0,debt_consolidation
APP000488,2026-03-31,27297.0,690.0,212.0,60.0,1.0,22.0,21308.0,60.0,Yes,self_employed,Ms,55-64,Northgate Retail,L17,123.0,3.0,home_improvement
APP000489,2026-03-31,9000.0,600.0,873.0,46.0,0.0,0.0,14156.0,60.0,Yes,contract,Mrs,25-34,Fenwick & Co,LS6,105.0,0.0,debt_consolidation
APP000490,2026-03-31,14171.0,580.0,462.0,49.0,1.0,18.0,13521.0,48.0,Yes,contract,Mrs,35-44,Harrow Estates,M14,117.0,0.0,debt_consolidation
APP000491,2026-03-31,49000.0,753.0,217.0,157.0,0.0,0.0,19282.0,48.0,Yes,self_employed,Mrs,55-64,Meridian Health,LS6,127.0,2.0,other
APP000492,2026-03-31,23121.0,766.0,0.0,69.0,0.0,0.0,25071.0,48.0,Yes,permanent,Mx,35-44,Kestrel Systems,LS6,178.0,1.0,home_improvement
APP000493,2026-03-31,19703.0,698.0,660.0,68.0,2.0,3.0,17143.0,60.0,Yes,permanent,Ms,35-44,Kestrel Systems,M14,142.0,0.0,home_improvement
APP000494,2026-03-31,39491.0,709.0,375.0,91.0,0.0,0.0,19998.0,48.0,Yes,self_employed,Ms,25-34,Ashby Group,NE2,45.0,2.0,vehicle
APP000495,2026-03-31,26454.0,706.0,492.0,118.0,1.0,18.0,15638.0,36.0,Yes,permanent,Mrs,35-44,Northgate Retail,B15,13.0,1.0,debt_consolidation
APP000496,2026-03-31,46505.0,805.0,317.0,148.0,0.0,0.0,13140.0,36.0,Yes,permanent,Mr,25-34,Kestrel Systems,G12,166.0,0.0,vehicle
APP000497,2026-03-31,21585.0,579.0,757.0,79.0,1.0,19.0,9131.0,48.0,Yes,self_employed,Mrs,45-54,Solent Marine,BS7,134.0,2.0,vehicle
APP000498,2026-03-31,37966.0,737.0,254.0,91.0,0.0,0.0,17922.0,60.0,Yes,self_employed,Ms,25-34,Meridian Health,G12,106.0,0.0,home_improvement
APP000499,2026-03-31,37442.0,727.0,391.0,68.0,0.0,0.0,13749.0,48.0,Yes,self_employed,Mrs,18-24,Fenwick & Co,L17,90.0,1.0,home_improvement
APP000500,2026-03-31,39232.0,694.0,76.0,117.0,0.0,0.0,14173.0,60.0,Yes,contract,Mrs,55-64,Fenwick & Co,BS7,171.0,2.0,other
APP000501,2026-03-31,36998.0,763.0,210.0,92.0,0.0,0.0,22973.0,36.0,Yes,permanent,Mrs,25-34,Ashby Group,G12,10.0,2.0,home_improvement
APP000502,2026-03-31,16185.0,645.0,668.0,17.0,1.0,22.0,19660.0,48.0,Yes,contract,Mr,35-44,Ashby Group,G12,30.0,0.0,home_improvement
APP000503,2026-03-31,18275.0,604.0,575.0,84.0,0.0,0.0,22526.0,36.0,Yes,permanent,Mr,45-54,Northgate Retail,B15,59.0,0.0,debt_consolidation
APP000504,2026-03-31,39543.0,682.0,73.0,150.0,1.0,15.0,4183.0,24.0,Yes,permanent,Dr,25-34,Calder Logistics,LS6,180.0,0.0,debt_consolidation
APP000505,2026-03-31,26357.0,684.0,571.0,56.0,0.0,0.0,20188.0,36.0,Yes,permanent,Mx,55-64,Calder Logistics,NE2,126.0,3.0,vehicle
APP000506,2026-03-31,44098.0,749.0,234.0,79.0,0.0,0.0,11576.0,48.0,No,contract,Ms,25-34,Kestrel Systems,G12,109.0,0.0,other
APP000507,2026-03-31,34624.0,781.0,145.0,106.0,0.0,0.0,9938.0,48.0,No,self_employed,Mrs,25-34,Kestrel Systems,LS6,64.0,1.0,vehicle
APP000508,2026-03-31,35283.0,740.0,441.0,57.0,0.0,0.0,9609.0,60.0,Yes,contract,Mr,18-24,Solent Marine,NE2,31.0,3.0,vehicle
APP000509,2026-03-31,59981.0,770.0,123.0,194.0,0.0,0.0,25085.0,36.0,Yes,permanent,Ms,55-64,Meridian Health,G12,6.0,2.0,home_improvement
APP000510,2026-03-31,45729.0,772.0,40.0,119.0,0.0,0.0,22209.0,60.0,No,contract,Ms,25-34,Harrow Estates,M14,28.0,0.0,vehicle
APP000511,2026-03-31,38450.0,671.0,224.0,93.0,2.0,11.0,10623.0,48.0,Yes,permanent,Mrs,55-64,Calder Logistics,NE2,34.0,0.0,debt_consolidation
APP000512,2026-03-31,21009.0,619.0,768.0,36.0,2.0,17.0,7468.0,24.0,Yes,self_employed,Mr,35-44,Meridian Health,B15,93.0,3.0,vehicle
APP000513,2026-03-31,50816.0,788.0,0.0,90.0,0.0,0.0,16103.0,60.0,Yes,permanent,Mr,55-64,Fenwick & Co,L17,68.0,2.0,home_improvement
APP000514,2026-03-31,34610.0,681.0,411.0,55.0,0.0,0.0,12553.0,36.0,Yes,permanent,Dr,25-34,Harrow Estates,L17,176.0,1.0,home_improvement
APP000515,2026-03-31,12708.0,669.0,605.0,15.0,2.0,5.0,28447.0,60.0,Yes,permanent,Mx,55-64,Northgate Retail,M14,166.0,2.0,debt_consolidation
APP000516,2026-03-31,39424.0,743.0,349.0,121.0,1.0,19.0,5040.0,48.0,Yes,permanent,Mr,65+,Calder Logistics,CF24,101.0,2.0,other
APP000517,2026-03-31,48392.0,786.0,8.0,153.0,0.0,0.0,2276.0,60.0,Yes,permanent,Mrs,45-54,Kestrel Systems,NE2,32.0,2.0,vehicle
APP000518,2026-03-31,26492.0,669.0,335.0,54.0,1.0,4.0,14082.0,48.0,No,permanent,Mrs,25-34,Kestrel Systems,CF24,59.0,1.0,debt_consolidation
APP000519,2026-03-31,26158.0,752.0,280.0,98.0,0.0,0.0,16081.0,60.0,No,permanent,Mr,65+,Solent Marine,BS7,8.0,3.0,vehicle
APP000520,2026-03-31,22944.0,643.0,492.0,125.0,1.0,16.0,16995.0,24.0,Yes,permanent,Mrs,45-54,Kestrel Systems,NE2,120.0,2.0,other
APP000521,2026-03-31,37861.0,717.0,170.0,81.0,0.0,0.0,21651.0,36.0,No,self_employed,Ms,25-34,Calder Logistics,L17,71.0,0.0,other
APP000522,2026-03-31,35041.0,679.0,217.0,50.0,1.0,7.0,31550.0,36.0,Yes,self_employed,Mr,65+,Meridian Health,LS6,167.0,3.0,debt_consolidation
APP000523,2026-03-31,44732.0,714.0,400.0,103.0,0.0,0.0,13432.0,48.0,Yes,permanent,Mr,25-34,Meridian Health,NE2,59.0,0.0,vehicle
APP000524,2026-03-31,37454.0,733.0,415.0,89.0,0.0,0.0,11917.0,48.0,Yes,permanent,Ms,25-34,Harrow Estates,G12,154.0,0.0,debt_consolidation
APP000525,2026-03-31,27713.0,655.0,432.0,65.0,2.0,11.0,2806.0,36.0,Yes,permanent,Ms,18-24,Northgate Retail,NE2,73.0,2.0,home_improvement
APP000526,2026-03-31,23351.0,765.0,295.0,94.0,1.0,16.0,17826.0,60.0,No,permanent,Ms,35-44,Calder Logistics,L17,119.0,0.0,debt_consolidation
APP000527,2026-03-31,54736.0,848.0,237.0,202.0,0.0,0.0,22401.0,60.0,No,permanent,Mr,35-44,Northgate Retail,LS6,66.0,0.0,home_improvement
APP000528,2026-03-31,15316.0,580.0,705.0,6.0,3.0,17.0,14047.0,60.0,Yes,permanent,Mrs,25-34,Fenwick & Co,CF24,146.0,1.0,debt_consolidation
APP000529,2026-03-31,42120.0,736.0,377.0,109.0,0.0,0.0,24855.0,48.0,Yes,permanent,Mr,35-44,Harrow Estates,BS7,43.0,1.0,debt_consolidation
APP000530,2026-03-31,49911.0,830.0,85.0,111.0,0.0,0.0,16227.0,60.0,Yes,permanent,Mr,55-64,Solent Marine,CF24,31.0,1.0,debt_consolidation
APP000531,2026-03-31,37780.0,752.0,276.0,107.0,1.0,19.0,27361.0,60.0,Yes,self_employed,Mrs,25-34,Solent Marine,G12,12.0,0.0,other
APP000532,2026-03-31,41818.0,788.0,158.0,144.0,1.0,23.0,18499.0,60.0,No,contract,Mr,45-54,Fenwick & Co,L17,70.0,1.0,debt_consolidation
APP000533,2026-03-31,32146.0,751.0,105.0,100.0,0.0,0.0,8071.0,48.0,Yes,permanent,Dr,25-34,Northgate Retail,BS7,133.0,1.0,vehicle
APP000534,2026-03-31,12085.0,635.0,550.0,78.0,1.0,10.0,11224.0,24.0,Yes,self_employed,Mrs,35-44,Harrow Estates,NE2,85.0,0.0,debt_consolidation
APP000535,2026-03-31,20860.0,740.0,385.0,64.0,0.0,0.0,4497.0,36.0,Yes,permanent,Mrs,25-34,Fenwick & Co,M14,152.0,1.0,vehicle
APP000536,2026-03-31,60876.0,791.0,123.0,146.0,1.0,23.0,2972.0,36.0,Yes,permanent,Mr,25-34,Ashby Group,L17,107.0,3.0,home_improvement
APP000537,2026-03-31,53541.0,880.0,235.0,150.0,0.0,0.0,18002.0,36.0,Yes,permanent,Ms,18-24,Kestrel Systems,B15,97.0,2.0,debt_consolidation
APP000538,2026-03-31,27663.0,701.0,61.0,113.0,0.0,0.0,22522.0,36.0,Yes,self_employed,Mr,35-44,Calder Logistics,LS6,91.0,1.0,home_improvement
APP000539,2026-03-31,26445.0,651.0,512.0,43.0,2.0,19.0,30657.0,60.0,Yes,permanent,Mr,35-44,Northgate Retail,M14,10.0,0.0,debt_consolidation
APP000540,2026-03-31,46571.0,696.0,320.0,140.0,0.0,0.0,15586.0,36.0,Yes,permanent,Ms,45-54,Meridian Health,CF24,108.0,1.0,debt_consolidation
APP000541,2026-03-31,14553.0,637.0,730.0,28.0,1.0,17.0,14224.0,36.0,No,self_employed,Mrs,25-34,Kestrel Systems,M14,37.0,3.0,home_improvement
APP000542,2026-03-31,24403.0,667.0,531.0,83.0,2.0,10.0,7682.0,48.0,Yes,permanent,Ms,65+,Ashby Group,G12,18.0,0.0,debt_consolidation
APP000543,2026-03-31,26706.0,679.0,212.0,76.0,1.0,16.0,23405.0,36.0,No,contract,Mrs,18-24,Solent Marine,LS6,21.0,1.0,vehicle
APP000544,2026-03-31,23935.0,661.0,309.0,18.0,0.0,0.0,18919.0,48.0,Yes,contract,Mr,25-34,Ashby Group,LS6,32.0,0.0,other
APP000545,2026-03-31,33352.0,734.0,413.0,53.0,1.0,22.0,11537.0,60.0,Yes,permanent,Mr,45-54,Meridian Health,BS7,113.0,2.0,home_improvement
APP000546,2026-03-31,46039.0,691.0,324.0,78.0,0.0,0.0,21164.0,36.0,Yes,permanent,Mr,25-34,Meridian Health,M14,54.0,0.0,debt_consolidation
APP000547,2026-03-31,46245.0,723.0,557.0,116.0,0.0,0.0,20210.0,36.0,Yes,self_employed,Dr,25-34,Fenwick & Co,B15,55.0,1.0,vehicle
APP000548,2026-03-31,46061.0,679.0,346.0,89.0,0.0,0.0,2000.0,24.0,Yes,permanent,Mr,35-44,Fenwick & Co,BS7,76.0,3.0,home_improvement
APP000549,2026-03-31,47261.0,744.0,138.0,78.0,0.0,0.0,21570.0,60.0,Yes,permanent,Ms,45-54,Meridian Health,BS7,172.0,0.0,debt_consolidation
APP000550,2026-03-31,56497.0,788.0,293.0,157.0,0.0,0.0,17021.0,60.0,Yes,permanent,Mrs,55-64,Harrow Estates,NE2,49.0,0.0,other
APP000551,2026-03-31,27590.0,723.0,142.0,126.0,0.0,0.0,13064.0,36.0,Yes,permanent,Mr,25-34,Northgate Retail,G12,56.0,0.0,debt_consolidation
APP000552,2026-03-31,28109.0,652.0,172.0,25.0,0.0,0.0,12872.0,60.0,Yes,self_employed,Dr,45-54,Fenwick & Co,CF24,47.0,1.0,debt_consolidation
APP000553,2026-03-31,54135.0,776.0,545.0,201.0,0.0,0.0,29113.0,48.0,Yes,permanent,Dr,18-24,Calder Logistics,LS6,59.0,0.0,vehicle
APP000554,2026-03-31,49395.0,761.0,226.0,151.0,0.0,0.0,27520.0,48.0,Yes,self_employed,Mr,55-64,Northgate Retail,NE2,56.0,2.0,vehicle
APP000555,2026-03-31,58197.0,814.0,280.0,147.0,0.0,0.0,29695.0,60.0,Yes,self_employed,Mr,45-54,Ashby Group,BS7,150.0,0.0,debt_consolidation
APP000556,2026-03-31,35551.0,802.0,339.0,142.0,0.0,0.0,7385.0,36.0,Yes,self_employed,Mrs,55-64,Harrow Estates,G12,176.0,1.0,vehicle
APP000557,2026-03-31,10705.0,480.0,944.0,30.0,0.0,0.0,11091.0,60.0,No,self_employed,Ms,25-34,Northgate Retail,L17,73.0,0.0,debt_consolidation
APP000558,2026-03-31,61821.0,787.0,220.0,132.0,0.0,0.0,22791.0,48.0,Yes,permanent,Ms,35-44,Harrow Estates,G12,157.0,2.0,home_improvement
APP000559,2026-03-31,56529.0,774.0,350.0,216.0,0.0,0.0,6936.0,24.0,Yes,permanent,Ms,45-54,Ashby Group,BS7,22.0,1.0,vehicle
APP000560,2026-03-31,53491.0,813.0,36.0,118.0,0.0,0.0,10598.0,60.0,Yes,permanent,Dr,18-24,Solent Marine,L17,88.0,0.0,vehicle
APP000561,2026-03-31,44302.0,698.0,65.0,107.0,0.0,0.0,2468.0,24.0,No,contract,Mrs,55-64,Meridian Health,CF24,149.0,2.0,debt_consolidation
APP000562,2026-03-31,59225.0,786.0,380.0,175.0,0.0,0.0,29898.0,48.0,Yes,permanent,Mr,45-54,Solent Marine,CF24,19.0,0.0,other
APP000563,2026-03-31,40319.0,694.0,466.0,78.0,1.0,16.0,23970.0,48.0,Yes,contract,Mrs,45-54,Kestrel Systems,L17,180.0,1.0,debt_consolidation
APP000564,2026-03-31,35288.0,821.0,252.0,147.0,0.0,0.0,19439.0,60.0,Yes,permanent,Ms,25-34,Ashby Group,LS6,74.0,0.0,vehicle
APP000565,2026-03-31,33406.0,742.0,292.0,122.0,0.0,0.0,17644.0,60.0,Yes,permanent,Dr,45-54,Solent Marine,B15,91.0,0.0,home_improvement
APP000566,2026-03-31,18895.0,615.0,543.0,120.0,1.0,3.0,12872.0,60.0,Yes,permanent,Ms,35-44,Ashby Group,B15,170.0,1.0,vehicle
APP000567,2026-03-31,45307.0,808.0,84.0,123.0,0.0,0.0,13016.0,60.0,Yes,permanent,Mr,25-34,Northgate Retail,BS7,166.0,2.0,debt_consolidation
APP000568,2026-03-31,30351.0,671.0,595.0,77.0,0.0,0.0,20618.0,60.0,Yes,self_employed,Dr,25-34,Kestrel Systems,M14,40.0,1.0,vehicle
APP000569,2026-03-31,46107.0,673.0,352.0,130.0,0.0,0.0,10662.0,60.0,No,contract,Mr,55-64,Meridian Health,B15,84.0,0.0,home_improvement
APP000570,2026-03-31,34703.0,763.0,331.0,112.0,0.0,0.0,25205.0,60.0,Yes,permanent,Mrs,35-44,Harrow Estates,B15,133.0,1.0,debt_consolidation
APP000571,2026-03-31,14283.0,634.0,573.0,12.0,0.0,0.0,12306.0,24.0,Yes,contract,Ms,25-34,Kestrel Systems,M14,84.0,2.0,debt_consolidation
APP000572,2026-03-31,65791.0,786.0,327.0,162.0,0.0,0.0,9449.0,24.0,Yes,self_employed,Mrs,35-44,Fenwick & Co,B15,169.0,3.0,debt_consolidation
APP000573,2026-03-31,13930.0,602.0,761.0,31.0,0.0,0.0,25735.0,60.0,Yes,contract,Mrs,45-54,Northgate Retail,BS7,38.0,0.0,debt_consolidation
APP000574,2026-03-31,13616.0,673.0,624.0,61.0,0.0,0.0,14920.0,48.0,No,contract,Dr,25-34,Calder Logistics,M14,176.0,1.0,vehicle
APP000575,2026-03-31,30616.0,635.0,216.0,112.0,0.0,0.0,20162.0,60.0,Yes,permanent,Mrs,25-34,Ashby Group,CF24,113.0,0.0,other
APP000576,2026-03-31,54895.0,759.0,251.0,180.0,0.0,0.0,12888.0,60.0,Yes,contract,Mrs,45-54,Solent Marine,G12,112.0,0.0,debt_consolidation
APP000577,2026-03-31,24206.0,746.0,686.0,90.0,2.0,23.0,2000.0,60.0,Yes,permanent,Mr,55-64,Kestrel Systems,G12,124.0,1.0,other
APP000578,2026-03-31,34375.0,741.0,307.0,87.0,1.0,7.0,20104.0,36.0,Yes,self_employed,Ms,45-54,Ashby Group,NE2,50.0,1.0,vehicle
APP000579,2026-03-31,18686.0,591.0,502.0,15.0,1.0,21.0,5900.0,48.0,Yes,contract,Mr,55-64,Fenwick & Co,LS6,82.0,2.0,other
APP000580,2026-03-31,45724.0,742.0,305.0,146.0,0.0,0.0,24117.0,24.0,Yes,permanent,Mr,25-34,Kestrel Systems,M14,42.0,1.0,debt_consolidation
APP000581,2026-03-31,18214.0,534.0,824.0,35.0,1.0,23.0,4369.0,36.0,No,self_employed,Ms,35-44,Meridian Health,LS6,146.0,1.0,debt_consolidation
APP000582,2026-03-31,27241.0,601.0,607.0,36.0,0.0,0.0,2013.0,24.0,Yes,contract,Ms,35-44,Fenwick & Co,BS7,62.0,2.0,home_improvement
APP000583,2026-03-31,47690.0,725.0,0.0,153.0,0.0,0.0,18307.0,60.0,Yes,permanent,Mr,35-44,Harrow Estates,B15,28.0,2.0,other
APP000584,2026-03-31,40248.0,739.0,330.0,85.0,0.0,0.0,19190.0,24.0,Yes,permanent,Mr,25-34,Fenwick & Co,LS6,160.0,1.0,home_improvement
APP000585,2026-03-31,51364.0,738.0,14.0,196.0,0.0,0.0,16800.0,36.0,No,permanent,Mr,45-54,Northgate Retail,BS7,64.0,2.0,home_improvement
APP000586,2026-03-31,41206.0,571.0,405.0,113.0,2.0,16.0,6898.0,36.0,Yes,contract,Mr,25-34,Fenwick & Co,G12,171.0,0.0,debt_consolidation
APP000587,2026-03-31,17182.0,660.0,597.0,36.0,1.0,14.0,22664.0,24.0,Yes,permanent,Ms,35-44,Northgate Retail,M14,82.0,3.0,other
APP000588,2026-03-31,26412.0,532.0,649.0,40.0,0.0,0.0,5015.0,60.0,No,permanent,Mr,35-44,Northgate Retail,LS6,118.0,1.0,vehicle
APP000589,2026-03-31,28644.0,678.0,493.0,71.0,1.0,17.0,12518.0,48.0,No,contract,Mr,65+,Fenwick & Co,L17,142.0,2.0,home_improvement
APP000590,2026-03-31,28138.0,707.0,821.0,116.0,0.0,0.0,10089.0,48.0,Yes,permanent,Mr,25-34,Ashby Group,M14,94.0,0.0,vehicle
APP000591,2026-03-31,33907.0,715.0,489.0,91.0,0.0,0.0,13167.0,60.0,No,permanent,Mrs,45-54,Meridian Health,BS7,170.0,2.0,other
APP000592,2026-03-31,35079.0,667.0,481.0,80.0,1.0,18.0,22396.0,60.0,Yes,permanent,Mr,25-34,Meridian Health,LS6,146.0,0.0,vehicle
APP000593,2026-03-31,25616.0,563.0,565.0,21.0,0.0,0.0,11244.0,48.0,No,permanent,Mr,45-54,Solent Marine,NE2,161.0,1.0,home_improvement
APP000594,2026-03-31,31235.0,646.0,290.0,82.0,0.0,0.0,20233.0,48.0,Yes,permanent,Mrs,35-44,Calder Logistics,CF24,97.0,2.0,debt_consolidation
APP000595,2026-03-31,33917.0,811.0,111.0,80.0,0.0,0.0,21206.0,60.0,Yes,permanent,Ms,18-24,Ashby Group,NE2,26.0,2.0,vehicle
APP000596,2026-03-31,25344.0,708.0,305.0,98.0,1.0,22.0,3167.0,36.0,Yes,self_employed,Mrs,35-44,Solent Marine,BS7,34.0,3.0,debt_consolidation
APP000597,2026-03-31,55466.0,746.0,27.0,129.0,0.0,0.0,7251.0,48.0,Yes,permanent,Mr,25-34,Northgate Retail,M14,29.0,1.0,debt_consolidation
APP000598,2026-03-31,32950.0,681.0,288.0,94.0,0.0,0.0,13125.0,60.0,No,permanent,Mr,25-34,Meridian Health,L17,98.0,2.0,vehicle
APP000599,2026-03-31,38507.0,711.0,351.0,82.0,2.0,5.0,11559.0,60.0,Yes,permanent,Ms,25-34,Northgate Retail,M14,171.0,0.0,debt_consolidation
APP000600,2026-03-31,40845.0,758.0,120.0,143.0,1.0,17.0,18308.0,36.0,Yes,self_employed,Mr,18-24,Northgate Retail,M14,101.0,0.0,debt_consolidation
APP000601,2026-03-31,29209.0,699.0,321.0,47.0,0.0,0.0,2000.0,60.0,Yes,contract,Dr,45-54,Calder Logistics,BS7,79.0,2.0,vehicle
APP000602,2026-03-31,39314.0,739.0,189.0,109.0,0.0,0.0,21404.0,36.0,Yes,permanent,Mr,35-44,Fenwick & Co,B15,23.0,1.0,home_improvement
APP000603,2026-03-31,39121.0,715.0,324.0,82.0,0.0,0.0,21584.0,60.0,Yes,permanent,Dr,45-54,Solent Marine,M14,69.0,1.0,debt_consolidation
APP000604,2026-03-31,41898.0,788.0,188.0,168.0,0.0,0.0,14738.0,48.0,No,permanent,Mrs,35-44,Calder Logistics,NE2,36.0,2.0,home_improvement
APP000605,2026-03-31,43981.0,738.0,324.0,143.0,0.0,0.0,5627.0,24.0,Yes,contract,Mrs,35-44,Northgate Retail,B15,84.0,0.0,vehicle
APP000606,2026-03-31,42223.0,802.0,326.0,156.0,0.0,0.0,16042.0,60.0,Yes,contract,Mr,35-44,Fenwick & Co,L17,84.0,2.0,vehicle
APP000607,2026-03-31,48823.0,744.0,212.0,112.0,0.0,0.0,11969.0,60.0,No,permanent,Mx,35-44,Solent Marine,L17,168.0,1.0,debt_consolidation
APP000608,2026-03-31,32238.0,852.0,354.0,138.0,0.0,0.0,20250.0,60.0,Yes,permanent,Ms,55-64,Northgate Retail,BS7,73.0,0.0,debt_consolidation
APP000609,2026-03-31,25377.0,565.0,488.0,6.0,2.0,23.0,15359.0,24.0,Yes,permanent,Ms,25-34,Ashby Group,G12,159.0,1.0,home_improvement
APP000610,2026-03-31,41983.0,650.0,580.0,120.0,0.0,0.0,21462.0,48.0,Yes,permanent,Mr,25-34,Fenwick & Co,BS7,10.0,0.0,vehicle
APP000611,2026-03-31,33664.0,594.0,687.0,6.0,1.0,7.0,12750.0,24.0,Yes,permanent,Mr,25-34,Fenwick & Co,NE2,64.0,2.0,home_improvement
APP000612,2026-03-31,35821.0,686.0,350.0,114.0,1.0,9.0,26820.0,48.0,Yes,contract,Mx,25-34,Harrow Estates,LS6,131.0,1.0,home_improvement
APP000613,2026-03-31,21304.0,569.0,357.0,6.0,1.0,10.0,2000.0,36.0,Yes,contract,Dr,35-44,Meridian Health,NE2,82.0,2.0,home_improvement
APP000614,2026-03-31,36640.0,702.0,313.0,80.0,0.0,0.0,8379.0,36.0,No,contract,Ms,35-44,Ashby Group,LS6,17.0,0.0,vehicle
APP000615,2026-03-31,52579.0,777.0,0.0,100.0,0.0,0.0,19681.0,48.0,Yes,permanent,Mrs,45-54,Solent Marine,B15,66.0,0.0,debt_consolidation
APP000616,2026-03-31,23192.0,636.0,411.0,97.0,0.0,0.0,4668.0,48.0,Yes,permanent,Mrs,45-54,Ashby Group,M14,101.0,0.0,debt_consolidation
APP000617,2026-03-31,34391.0,731.0,365.0,71.0,0.0,0.0,21519.0,60.0,No,self_employed,Ms,25-34,Northgate Retail,M14,172.0,1.0,vehicle
APP000618,2026-03-31,51778.0,755.0,191.0,153.0,0.0,0.0,6875.0,60.0,Yes,self_employed,Ms,35-44,Ashby Group,B15,45.0,0.0,vehicle
APP000619,2026-03-31,32943.0,655.0,451.0,32.0,2.0,10.0,16699.0,24.0,Yes,contract,Ms,35-44,Meridian Health,BS7,19.0,2.0,home_improvement
APP000620,2026-03-31,17425.0,658.0,513.0,24.0,1.0,18.0,9139.0,48.0,Yes,contract,Mr,25-34,Calder Logistics,BS7,137.0,1.0,other
APP000621,2026-03-31,53758.0,771.0,35.0,140.0,0.0,0.0,12691.0,60.0,No,permanent,Mrs,35-44,Harrow Estates,CF24,112.0,1.0,home_improvement
APP000622,2026-03-31,31833.0,680.0,300.0,130.0,0.0,0.0,17310.0,60.0,No,self_employed,Ms,45-54,Calder Logistics,G12,65.0,2.0,vehicle
APP000623,2026-03-31,18272.0,528.0,620.0,22.0,2.0,5.0,15214.0,60.0,Yes,contract,Ms,18-24,Harrow Estates,LS6,72.0,3.0,debt_consolidation
APP000624,2026-03-31,43711.0,765.0,141.0,138.0,0.0,0.0,13140.0,48.0,Yes,permanent,Mr,35-44,Harrow Estates,CF24,61.0,2.0,vehicle
APP000625,2026-03-31,28608.0,613.0,445.0,67.0,0.0,0.0,32148.0,48.0,Yes,contract,Dr,25-34,Fenwick & Co,LS6,120.0,1.0,debt_consolidation
APP000626,2026-03-31,57256.0,789.0,41.0,150.0,0.0,0.0,16063.0,48.0,Yes,permanent,Mr,45-54,Fenwick & Co,NE2,156.0,1.0,other
APP000627,2026-03-31,11189.0,652.0,786.0,36.0,1.0,8.0,8725.0,60.0,Yes,permanent,Mrs,35-44,Northgate Retail,L17,56.0,0.0,debt_consolidation
APP000628,2026-03-31,59528.0,776.0,98.0,160.0,0.0,0.0,22957.0,48.0,Yes,self_employed,Mrs,18-24,Solent Marine,M14,164.0,1.0,vehicle
APP000629,2026-03-31,24899.0,691.0,659.0,135.0,0.0,0.0,22155.0,36.0,No,permanent,Mr,35-44,Calder Logistics,LS6,77.0,2.0,debt_consolidation
APP000630,2026-03-31,56232.0,745.0,27.0,161.0,0.0,0.0,25172.0,36.0,Yes,permanent,Dr,25-34,Northgate Retail,NE2,90.0,1.0,debt_consolidation
APP000631,2026-03-31,30241.0,736.0,465.0,84.0,1.0,17.0,29404.0,60.0,Yes,permanent,Mr,25-34,Ashby Group,B15,48.0,0.0,home_improvement
APP000632,2026-03-31,9000.0,668.0,352.0,29.0,0.0,0.0,8955.0,36.0,No,self_employed,Mr,45-54,Fenwick & Co,LS6,18.0,2.0,debt_consolidation
APP000633,2026-03-31,46859.0,802.0,0.0,127.0,0.0,0.0,23946.0,24.0,Yes,permanent,Mr,35-44,Calder Logistics,BS7,39.0,2.0,debt_consolidation
APP000634,2026-03-31,39499.0,664.0,282.0,154.0,0.0,0.0,24547.0,36.0,Yes,contract,Mrs,55-64,Harrow Estates,M14,47.0,2.0,debt_consolidation
